X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
221.3183,151.9258,923.099,922.864,0,1596.2762,526.6952,0,Left,26,L3
220.2342,154.5265,922.5999,922.2313,0,1649.5658,580.1447,0,Left,26,L3
94.6946,155.9746,915.2734,914.8518,0,2024.6833,422.1278,0,Right,28,L3
80.9824,171.6188,911.6073,911.1736,0,1287.5972,464.6944,0,Right,50,L3
221.183,151.7799,924.0726,924.6595,0,1596.2762,526.6952,0,Left,26,L4
220.094,154.3813,923.5734,924.1821,0,1649.5658,580.1447,0,Left,26,L3
94.6029,155.8777,916.2175,916.4474,0,2024.6833,422.1278,0,Right,28,L3
80.8964,171.5256,912.5365,912.1321,0,1287.5972,464.6944,0,Right,50,L3
221.0489,151.6302,925.046,925.1039,0,1596.2762,526.6952,0,Left,18,L4
219.9551,154.2314,924.5468,924.7793,0,1649.5658,580.1447,0,Left,26,L4
94.5117,155.7759,917.1625,917.6212,0,2024.6833,422.1278,0,Right,28,L3
80.8115,171.4252,913.4669,913.4376,0,1287.5972,464.6944,0,Right,50,L3
236.8324,149.586,927.8873,928.2977,0,1612.0333,523.4056,0,Left,18,L4
109.0587,161.7373,918.9953,919.0641,0,1033.6,529.0769,0,Right,26,L3
89.8576,165.9282,916.847,917.2828,0,1118.3913,499.2899,0,Right,28,L3
222.8638,145.9394,928.9728,928.391,0,1203.2597,550.6104,0,Left,18,L4
226.5917,160.9998,927.3409,927.1586,0,1392.676,468.3128,0,Left,40,L4
133.3994,162.7763,922.5444,923.1067,0,1147.0435,518.8913,0,Right,49,L3
88.5983,170.2009,918.7448,918.3646,0,1692.5591,511.1613,0,Right,50,L3
88.5122,170.0402,919.6852,920.1714,0,1692.5591,511.1613,0,Right,50,L3
218.9823,146.7681,932.4853,932.8128,0,1320.8981,443.3981,0,Left,18,L4
161.8448,121.3933,935.4124,935.2032,0,1184.4048,508.119,0,Left,16,L4
92.6204,155.8965,924.4792,924.4573,0,999.15,391.0167,0,Right,28,L4
108.3817,160.859,924.6878,924.8049,0,1109.5,417.77,0,Right,26,L4
229.634,167.6767,930,930.1714,0,1528.5311,379.5141,0,Left,40,L4
92.0385,173.5486,921.0976,921.1637,0,1268.5376,406.7634,0,Right,50,L3
161.7888,121.3044,936.3743,936.3574,0,1184.4048,508.119,0,Left,16,L4
92.5397,155.7569,925.4355,925.8273,0,999.15,391.0167,0,Right,40,L4
108.2751,160.6963,925.6401,926.1225,0,1109.5,417.77,0,Right,26,L4
229.4737,167.47,930.9776,930.6349,0,1528.5311,379.5141,0,Left,40,L4
91.9514,173.3518,922.0408,922.5902,0,1268.5376,406.7634,0,Right,50,L3
161.7327,121.2133,937.3359,937.8923,0,1184.4048,508.119,0,Left,16,L4
92.4611,155.6148,926.3933,926.3436,0,999.15,391.0167,0,Right,40,L4
108.1706,160.529,926.5936,926.8601,0,1109.5,417.77,0,Right,26,L4
229.3157,167.2649,931.9551,931.5188,0,1528.5311,379.5141,0,Left,40,L4
91.8662,173.1512,922.9858,922.4208,0,1268.5376,406.7634,0,Right,50,L3
110.4615,164.0685,926.9982,926.9579,0,953.0588,543.7353,0,Right,26,L4
96.3555,168.6097,925.0687,925.1293,0,1548.4316,429.7789,0,Right,40,L4
219.6622,162.1242,934.4734,933.9787,0,1133.7125,505.8,0,Left,26,L4
219.5357,161.9353,935.446,935.9511,0,1133.7125,505.8,0,Left,18,L4
233.9841,136.514,941.5311,941.3016,0,911.2286,547.3,0,Left,32,L4
232.0695,162.7733,936.6869,936.2524,0,1146.8315,602.5056,0,Left,40,L4
132.968,167.9122,930.701,931.107,0,1369.817,592.9673,0,Right,29,L4
233.8653,136.3961,942.4971,942.7903,0,911.2286,547.3,0,Left,32,L4
231.9192,162.5884,937.6632,937.7392,0,1146.8315,602.5056,0,Left,40,L4
132.8524,167.6951,931.6463,931.4344,0,1369.817,592.9673,0,Right,29,L4
233.7469,136.279,943.4626,943.9772,0,911.2286,547.3,0,Left,32,L4
231.7719,162.4055,938.639,939.2041,0,1146.8315,602.5056,0,Left,40,L4
132.7422,167.473,932.5921,932.6523,0,1369.817,592.9673,0,Right,29,L4
233.6288,136.1632,944.4276,944.2527,0,911.2286,547.3,0,Left,32,L4
231.6277,162.2245,939.6143,939.1535,0,1146.8315,602.5056,0,Left,40,L4
132.6369,167.2462,933.5383,933.341,0,1369.817,592.9673,0,Right,29,L4
233.5109,136.0493,945.3921,945.7547,0,911.2286,547.3,0,Left,32,L4
231.4867,162.0456,940.589,940.5083,0,1146.8315,602.5056,0,Left,40,L4
132.5361,167.0153,934.4849,934.9664,0,1369.817,592.9673,0,Right,29,L4
240.9141,150.8039,944.983,944.6527,0,1304.1029,505.5882,0,Left,31,L4
222.0436,154.4752,943.5011,943.1632,0,1203.2667,517.5333,0,Left,18,L4
95.5072,160.0323,935.0706,935.5278,0,1328.8649,503.5045,0,Right,40,L4
94.5763,170.101,932.9355,932.531,0,1022.0097,477.3786,0,Right,18,L4
81.0181,175.2787,931.128,931.2042,0,871.75,457,0,Right,39,L4
240.7696,150.6768,945.9523,945.5985,0,1304.1029,505.5882,0,Left,31,L4
221.928,154.3058,944.4699,944.7134,0,1203.2667,517.5333,0,Left,18,L4
95.4468,159.85,936.0368,935.9474,0,1328.8649,503.5045,0,Right,40,L4
94.5088,169.8844,933.8976,933.4497,0,1022.0097,477.3786,0,Right,40,L4
80.9735,175.0769,932.0903,931.5375,0,871.75,457,0,Right,39,L4
240.6264,150.5532,946.9211,946.7334,0,1304.1029,505.5882,0,Left,31,L4
221.8136,154.1385,945.4382,944.9828,0,1203.2667,517.5333,0,Left,18,L4
95.3875,159.6666,937.0035,936.6918,0,1328.8649,503.5045,0,Right,40,L4
94.4428,169.6677,934.8605,934.8083,0,1022.0097,477.3786,0,Right,40,L4
80.93,174.8756,933.054,933.0731,0,871.75,457,0,Right,39,L4
240.4842,150.4334,947.8895,948.3419,0,1304.1029,505.5882,0,Left,31,L4
221.7004,153.9738,946.4061,946.052,0,1203.2667,517.5333,0,Left,18,L4
95.3291,159.4821,937.9703,937.4138,0,1328.8649,503.5045,0,Right,40,L4
94.378,169.4509,935.8242,936.0422,0,1022.0097,477.3786,0,Right,40,L4
80.8875,174.6749,934.0189,934.0802,0,871.75,457,0,Right,39,L4
240.3429,150.3178,948.8574,949.2791,0,1304.1029,505.5882,0,Left,31,L4
221.588,153.8123,947.3735,947.354,0,1203.2667,517.5333,0,Left,18,L4
95.2712,159.2965,938.9373,939.1458,0,1328.8649,503.5045,0,Right,40,L4
94.3142,169.2341,936.7885,936.7139,0,1022.0097,477.3786,0,Right,40,L4
80.8461,174.4748,934.9847,934.9262,0,871.75,457,0,Right,39,L4
84.8893,163.193,938.4621,938.0029,0,1783.7293,453.812,0,Right,40,L4
87.8959,149.6599,942.3668,941.951,0,1088.4331,482.4961,0,Right,18,L4
231.4029,154.7428,949.5262,949.1314,0,999.3667,457.7,0,Left,18,L4
220.2702,154.7163,949.0362,949.4172,0,1172.3971,464.5147,0,Left,18,L4
88.2655,161.986,939.8284,940.1719,0,1316.2542,447.2881,0,Right,40,L4
87.8606,149.5249,943.3365,942.972,0,1088.4331,482.4961,0,Right,18,L4
231.2762,154.6124,950.4943,950.9199,0,999.3667,457.7,0,Left,18,L4
220.1611,154.561,950.0024,949.6391,0,1172.3971,464.5147,0,Left,18,L4
88.2201,161.8106,940.7973,941.1964,0,1316.2542,447.2881,0,Right,40,L4
87.8262,149.3903,944.306,944.6076,0,1088.4331,482.4961,0,Right,18,L4
231.1496,154.4874,951.4621,951.5651,0,999.3667,457.7,0,Left,18,L4
220.0517,154.4104,950.9682,950.5596,0,1172.3971,464.5147,0,Left,18,L4
88.1751,161.635,941.766,942.0827,0,1316.2542,447.2881,0,Right,40,L4
87.7928,149.2563,945.2752,945.5973,0,1088.4331,482.4961,0,Right,18,L4
231.023,154.368,952.4295,952.8762,0,999.3667,457.7,0,Left,18,L4
219.9422,154.2649,951.9336,951.6623,0,1172.3971,464.5147,0,Left,18,L4
88.1303,161.4593,942.7345,942.982,0,1316.2542,447.2881,0,Right,40,L4
232.9521,143.5146,955.4591,955.6831,0,1812.0638,800.633,0,Left,32,L4
216.4738,149.3956,953.6254,953.816,0,1432.1156,800.6756,0,Left,18,L4
100.699,147.2039,947.3477,946.8612,0,977.8692,790.1028,0,Right,18,L4
223.1351,152.9413,953.27,953.4973,0,1351.8374,801.1789,0,Left,18,L4
91.5955,164.6216,943.1688,943.2475,0,963.0769,779.75,0,Right,40,L4
98.2986,150.3335,947.5017,947.2476,0,1023.8382,665.1176,0,Right,18,L4
98.2402,150.1631,948.4667,948.9782,0,1023.8382,665.1176,0,Right,18,L4
98.1825,149.9953,949.4314,949.2587,0,1023.8382,665.1176,0,Right,18,L4
98.1255,149.8304,950.396,949.9815,0,1023.8382,665.1176,0,Right,18,L4
96.8771,140.7099,953.1438,953.6708,0,1173.8444,585.9444,0,Right,32,L4
96.8285,140.5856,954.1095,953.5756,0,1173.8444,585.9444,0,Right,32,L4
96.7807,140.4645,955.075,954.9966,0,1173.8444,585.9444,0,Right,32,L4
96.6876,140.2329,957.005,956.484,0,1173.8444,585.9444,0,Right,32,L4
96.6422,140.1229,957.9696,957.7234,0,1173.8444,585.9444,0,Right,32,L4
92.04,150.9394,956.3999,956.6522,0,1983.7228,609.6902,0,Right,18,L4
87.5221,153.1206,955.7231,956.2624,0,1004.6237,566.871,0,Right,18,L4
96.572,156.2417,955.4515,955.9721,0,1252.47,653.07,0,Right,40,L4
246.0811,168.9808,962.0111,961.7758,0,903.8056,545.1944,0,Left,18,L4
105.5291,157.2566,956.6209,956.1355,0,1446.5172,555,0,Right,26,L4
78.8228,162.7755,954.2071,954.6403,0,920.4906,501.2642,0,Right,40,L4
105.4544,157.0836,957.5809,956.9983,0,1446.5172,555,0,Right,26,L4
78.7984,162.6397,955.1724,955.3095,0,920.4906,501.2642,0,Right,40,L4
105.3803,156.9177,958.5409,958.9237,0,1446.5172,555,0,Right,18,L4
78.7742,162.5087,956.1372,956.0613,0,920.4906,501.2642,0,Right,40,L4
105.3066,156.759,959.5009,959.412,0,1446.5172,555,0,Right,18,L4
78.7501,162.3829,957.1017,957.1632,0,920.4906,501.2642,0,Right,40,L4
223.7996,142.6578,970.4496,970.1415,0,1692.1735,564.2511,0,Left,32,L4
237.4621,150.0374,969.8375,969.8462,0,869.5152,601.9697,0,Left,18,L4
86.1592,146.2482,961.8703,961.3777,0,1044.35,502.9667,0,Right,18,L4
108.4859,161.7726,959.4421,959.3814,0,870.0597,677.5672,0,Right,26,L4
85.2996,164.979,957.6443,958.0018,0,1075.9265,562.9853,0,Right,40,L4
103.9951,167.6989,957.7966,957.9587,0,978.1837,624.2857,0,Right,26,L4
223.732,142.6359,971.4029,971.7562,0,1692.1735,564.2511,0,Left,32,L4
237.3546,150.0109,970.7979,970.8933,0,869.5152,601.9697,0,Left,18,L4
86.1371,146.1669,962.8316,962.3143,0,1044.35,502.9667,0,Right,18,L4
108.4036,161.6068,960.4009,960.1095,0,870.0597,677.5672,0,Right,26,L4
85.2573,164.8373,958.6063,958.9978,0,1075.9265,562.9853,0,Right,40,L4
103.916,167.5127,958.7559,958.2886,0,978.1837,624.2857,0,Right,26,L4
223.6679,142.6153,972.3557,971.743,0,1692.1735,564.2511,0,Left,32,L4
237.2516,149.9872,971.7584,972.3543,0,869.5152,601.9697,0,Left,31,L4
86.1152,146.0895,963.7924,964.3873,0,1044.35,502.9667,0,Right,18,L4
108.3223,161.4491,961.3596,961.4512,0,870.0597,677.5672,0,Right,26,L4
85.2158,164.7037,959.568,960.1322,0,1075.9265,562.9853,0,Right,40,L4
103.8389,167.3351,959.7153,960.0808,0,978.1837,624.2857,0,Right,26,L4
245.2572,140.7207,978.5369,978.135,0,924.1059,608.0471,0,Left,31,L5
239.0083,144.1054,977.6587,977.5897,0,922.939,588.5244,0,Left,32,L5
223.0795,150.5726,975.6966,975.7729,0,933.4615,637.1923,0,Left,18,L5
230.4006,166.4794,973.1917,973.7779,0,908.4646,605.8485,0,Left,40,L5
216.54,154.626,975.4782,975.0878,0,945.4286,474.3333,0,Left,26,L5
220.8113,174.3594,971.9135,971.8609,0,997,526.451,0,Left,26,L4
216.4905,154.6226,976.4337,976.2931,0,945.4286,474.3333,0,Left,26,L5
220.7136,174.3208,972.8841,973.3796,0,997,526.451,0,Left,26,L4
216.3998,154.6327,978.3439,977.9829,0,945.4286,474.3333,0,Left,26,L5
220.525,174.2674,974.8258,974.8976,0,997,526.451,0,Left,26,L5
220.2392,138.9136,982.2941,982.8403,0,925.8936,461.7234,0,Left,18,L5
102.1397,161.2935,970.4427,971.0223,0,844.0556,492.2222,0,Right,18,L4
78.5815,168.2879,967.9567,967.9906,0,883.2152,488.6709,0,Right,40,L4
232.1182,151.0033,981.9199,982.5114,0,1130.8614,597.5941,0,Left,18,L5
104.286,160.2197,971.735,972.0054,0,853.2917,526,0,Right,26,L4
96.6651,160.349,971.379,971.4479,0,929.8868,538.2075,0,Right,40,L4
97.7404,166.0838,970.0104,969.8699,0,1057.0864,571.6296,0,Right,40,L4
98.8528,169.7636,969.0989,969.5915,0,1028.2286,622.8857,0,Right,18,L4
232.0463,151.0349,982.8795,982.3283,0,1130.8614,597.5941,0,Left,18,L5
104.2382,160.1509,972.689,972.2643,0,853.2917,526,0,Right,26,L4
96.6287,160.2995,972.3346,971.8439,0,929.8868,538.2075,0,Right,40,L4
97.6993,166.0229,970.9664,971.2511,0,1057.0864,571.6296,0,Right,40,L4
98.8095,169.6937,970.055,970.5786,0,1028.2286,622.8857,0,Right,18,L4
231.9743,151.0729,983.839,984.1998,0,1130.8614,597.5941,0,Left,18,L5
104.1939,160.0885,973.6424,973.7522,0,853.2917,526,0,Right,26,L5
96.5957,160.2567,973.2894,972.925,0,929.8868,538.2075,0,Right,40,L5
97.6606,165.9706,971.9215,971.7506,0,1057.0864,571.6296,0,Right,40,L4
98.7679,169.6341,971.0103,971.0023,0,1028.2286,622.8857,0,Right,18,L4
96.5989,158.2583,974.7124,974.7425,0,1153.0779,447.6753,0,Right,40,L5
101.9671,161.0526,974.2597,974.6376,0,1221.7759,423.3103,0,Right,40,L5
101.9268,164.8701,973.3093,972.9278,0,1254.0274,474.863,0,Right,18,L5
107.2951,162.8149,974.982,975.3947,0,1569.6867,571.78,0,Right,26,L5
107.2529,162.7645,975.9336,975.5567,0,1569.6867,571.78,0,Right,26,L5
227.4734,154.4942,986.8686,987.446,0,860.2222,945.6667,0,Left,18,L5
105.3055,154.9034,978.6781,979.2896,0,1428.9231,610.1346,0,Right,26,L5
228.2093,173.0253,983.5865,983.5851,0,827.4286,616.5714,0,Left,40,L5
227.4076,154.5612,987.8285,987.2908,0,860.2222,945.6667,0,Left,18,L5
105.2845,154.8741,979.6293,979.9848,0,1428.9231,610.1346,0,Right,26,L5
228.1242,173.0944,984.5648,985.0008,0,827.4286,616.5714,0,Left,40,L5
222.6396,144.0869,990.2127,989.914,0,1074.4384,442.7534,0,Left,18,L5
93.6579,140.8099,983.3481,983.1432,0,1303.4615,506.7436,0,Right,32,L5
222.5765,144.1562,991.1619,991.2102,0,1074.4384,442.7534,0,Left,18,L5
93.6699,140.8096,984.307,984.1052,0,1303.4615,506.7436,0,Right,32,L5
222.5096,144.2318,992.1109,992.0462,0,1074.4384,442.7534,0,Left,18,L5
93.686,140.814,985.2657,984.9774,0,1303.4615,506.7436,0,Right,32,L5
222.4393,144.3135,993.0599,992.8684,0,1074.4384,442.7534,0,Left,18,L5
93.7062,140.823,986.2241,986.1002,0,1303.4615,506.7436,0,Right,32,L5
92.8746,133.2757,988.8209,988.2419,0,1465.8649,602.8041,0,Right,32,L5
99.94,153.0473,984.6123,984.4879,0,820.875,539,0,Right,18,L5
247.785,173.4461,990.8993,990.3074,0,963.9744,665.9872,0,Left,39,L5
93.2528,169.8219,980.2874,980.3147,0,1434.0559,595.8571,0,Right,40,L5
90.4509,180.6927,977.2415,977.0028,0,1339.887,616.6435,0,Right,39,L5
92.9152,133.2978,989.7824,989.864,0,1465.8649,602.8041,0,Right,32,L5
99.9543,153.0648,985.5638,985.8511,0,820.875,539,0,Right,18,L5
247.6925,173.5203,991.8913,991.3448,0,963.9744,665.9872,0,Left,39,L5
93.2558,169.8578,981.2374,981.3359,0,1434.0559,595.8571,0,Right,40,L5
90.4378,180.7474,978.2003,978.093,0,1339.887,616.6435,0,Right,39,L5
92.9582,133.3243,990.7436,990.8125,0,1465.8649,602.8041,0,Right,32,L5
99.9727,153.0873,986.5151,986.4698,0,820.875,539,0,Right,18,L5
247.6036,173.5976,992.884,992.6678,0,963.9744,665.9872,0,Left,39,L5
93.2632,169.8999,982.1869,981.8581,0,1434.0559,595.8571,0,Right,40,L5
90.4261,180.8114,979.159,979.4634,0,1339.887,616.6435,0,Right,39,L5
93.0036,133.3553,991.7046,992.2994,0,1465.8649,602.8041,0,Right,32,L5
99.9951,153.1147,987.4663,987.2913,0,820.875,539,0,Right,18,L5
247.5184,173.6778,993.8773,994.3191,0,963.9744,665.9872,0,Left,39,L5
93.2749,169.948,983.1362,983.0462,0,1434.0559,595.8571,0,Right,40,L5
90.4157,180.8843,980.1176,980.3491,0,1339.887,616.6435,0,Right,39,L5
226.7991,123.5723,1002.3074,1002.0352,0,1307.7752,527.907,0,Left,18,L5
93.0547,134.5304,993.3818,993.8625,0,1023.8689,548.1148,0,Right,32,L5
93.9852,138.8366,992.455,992.0198,0,948.2769,490,0,Right,32,L5
245.0825,170.7163,996.2899,996.7342,0,1291.4765,589.9664,0,Left,18,L5
102.7074,169.5841,985.4766,985.6735,0,1366.125,513.4091,0,Right,26,L5
226.6831,123.7084,1003.2452,1003.7838,0,1307.7752,527.907,0,Left,18,L5
93.1071,134.5731,994.3416,994.388,0,1023.8689,548.1148,0,Right,32,L5
94.0347,138.8776,993.4126,992.8288,0,948.2769,490,0,Right,32,L5
245.0065,170.814,997.2788,997.5545,0,1291.4765,589.9664,0,Left,18,L5
102.7182,169.6508,986.4255,985.8762,0,1366.125,513.4091,0,Right,26,L5
215.3333,135.3213,1001.7162,1001.7815,0,1265.9588,551.1237,0,Left,18,L5
94.1285,137.8491,994.6139,995.1585,0,970.6984,644.0635,0,Right,32,L5
234.5195,151.6362,1000.5482,1000.4233,0,1754.0282,544.0352,0,Left,18,L5
99.1093,151.2641,991.7019,991.7447,0,1155.3125,541.425,0,Right,18,L5
213.2073,161.4248,997.3082,997.6805,0,1615.3962,560.805,0,Left,26,L5
226.3224,166.8772,997.5559,998.026,0,1528.5276,550.7087,0,Left,40,L5
105.123,161.0441,989.6037,989.8672,0,1055.6667,550.6491,0,Right,26,L5
103.9217,164.9639,988.6058,989.0819,0,1356.7812,549.5,0,Right,26,L5
244.2016,177.0626,997.1257,996.6429,0,1122.0917,578.2844,0,Left,39,L5
90.2209,173.188,986.0728,985.897,0,936.1373,551.9804,0,Right,40,L5
97.5712,182.4409,983.8462,983.5782,0,1179.0833,532.3214,0,Right,26,L5
84.3925,186.2055,982.5077,982.2321,0,1094.5972,594.5556,0,Right,39,L5
215.2524,135.4374,1002.6578,1002.775,0,1265.9588,551.1237,0,Left,18,L5
94.1849,137.8983,995.5716,995.6188,0,970.6984,644.0635,0,Right,32,L5
234.4161,151.7592,1001.5039,1002.0394,0,1754.0282,544.0352,0,Left,18,L5
99.1516,151.3104,992.6534,992.8992,0,1155.3125,541.425,0,Right,18,L5
213.1476,161.554,998.2673,998.6265,0,1615.3962,560.805,0,Left,26,L5
226.2554,167.0067,998.5284,998.4125,0,1528.5276,550.7087,0,Left,40,L5
105.1557,161.1047,990.5521,990.6683,0,1055.6667,550.6491,0,Right,26,L5
103.95,165.0298,989.5538,989.4103,0,1356.7812,549.5,0,Right,26,L5
244.1421,177.1564,998.1256,998.0861,0,1122.0917,578.2844,0,Left,39,L5
90.2425,173.272,987.0217,987.6263,0,936.1373,551.9804,0,Right,40,L5
97.5653,182.5783,984.8006,984.3202,0,1179.0833,532.3214,0,Right,26,L5
84.3833,186.3414,983.4687,983.043,0,1094.5972,594.5556,0,Right,39,L5
215.1699,135.5572,1003.5994,1004.0385,0,1265.9588,551.1237,0,Left,18,L5
94.2444,137.9509,996.529,996.1698,0,970.6984,644.0635,0,Right,32,L5
234.3128,151.8831,1002.4592,1002.2929,0,1754.0282,544.0352,0,Left,18,L5
99.1978,151.3602,993.6047,993.3852,0,1155.3125,541.425,0,Right,18,L5
213.0857,161.6871,999.2263,999.2919,0,1615.3962,560.805,0,Left,26,L5
226.1884,167.1376,999.5006,998.9193,0,1528.5276,550.7087,0,Left,40,L5
105.1925,161.1703,991.5004,991.1526,0,1055.6667,550.6491,0,Right,26,L5
103.9824,165.1008,990.5017,990.2055,0,1356.7812,549.5,0,Right,26,L5
244.0857,177.2524,999.1262,999.6328,0,1122.0917,578.2844,0,Left,39,L5
90.2669,173.3622,987.97,988.4109,0,936.1373,551.9804,0,Right,40,L5
97.5623,182.7265,985.7543,986.2533,0,1179.0833,532.3214,0,Right,26,L5
84.3742,186.4902,984.4289,984.3818,0,1094.5972,594.5556,0,Right,39,L5
215.0863,135.6804,1004.541,1004.4984,0,1265.9588,551.1237,0,Left,18,L5
94.3069,138.0067,997.4864,997.644,0,970.6984,644.0635,0,Right,32,L5
234.2099,152.0077,1003.4139,1003.75,0,1754.0282,544.0352,0,Left,18,L5
99.2479,151.4133,994.5559,994.1696,0,1155.3125,541.425,0,Right,18,L5
213.0216,161.8237,1000.1851,1000.4051,0,1615.3962,560.805,0,Left,26,L5
226.1215,167.2693,1000.4727,1001.0541,0,1528.5276,550.7087,0,Left,40,L5
105.2334,161.2408,992.4486,992.6765,0,1055.6667,550.6491,0,Right,26,L5
104.019,165.1768,991.4494,990.995,0,1356.7812,549.5,0,Right,26,L5
244.0321,177.3506,1000.1274,1000.3533,0,1122.0917,578.2844,0,Left,39,L5
90.2939,173.4584,988.9178,989.3897,0,936.1373,551.9804,0,Right,40,L5
97.5621,182.8859,986.7073,986.3959,0,1179.0833,532.3214,0,Right,26,L5
84.3654,186.6522,985.3882,984.8312,0,1094.5972,594.5556,0,Right,39,L5
223.185,125.4822,1007.5999,1007.2859,0,2246.8031,550.4882,0,Left,18,L5
220.6492,139.7219,1005.2809,1005.0078,0,1125.1463,582.7195,0,Left,18,L5
97.465,142.2223,997.6005,997.3045,0,1384.3608,543.4845,0,Right,18,L5
76.8108,153.7118,994.2432,994.7242,0,1290.5464,553.8866,0,Right,18,L5
101.09,161.4767,993.2007,993.3075,0,1785.3993,583.2086,0,Right,40,L5
82.9998,170.3092,990.4749,989.8512,0,1187.1312,592.8062,0,Right,40,L5
103.9027,169.0831,991.4513,991.589,0,1358.4844,608.3281,0,Right,26,L5
219.303,140.2083,1008.9922,1009.4324,0,913.5507,567.8551,0,Left,18,L5
96.3531,151.8019,999.1655,999.2731,0,944.6222,568.2889,0,Right,18,L5
216.6555,166.1678,1004.7698,1005.048,0,1091.7654,527.5556,0,Left,26,L5
218.6365,170.5828,1004.2395,1004.4524,0,1159.0769,553.7821,0,Left,26,L5
242.6711,176.8746,1005.2409,1005.5928,0,946.8824,461.6,0,Left,39,L5
96.8359,169.8084,994.8856,995.1836,0,1267.981,597.3714,0,Right,40,L5
76.9565,182.0281,991.443,991.2051,0,1233.1647,538.5529,0,Right,39,L5
81.1731,185.2479,990.7068,990.2026,0,1241.1379,514.3966,0,Right,39,L5
87.4006,186.4356,990.5246,990.1902,0,1000.6875,556.5625,0,Right,39,L5
219.2111,140.3496,1009.934,1009.8708,0,913.5507,567.8551,0,Left,18,L5
96.4301,151.8678,1000.1155,1000.6802,0,944.6222,568.2889,0,Right,18,L5
216.5884,166.3182,1005.7331,1005.535,0,1091.7654,527.5556,0,Left,26,L5
218.5791,170.7305,1005.2101,1004.6915,0,1159.0769,553.7821,0,Left,26,L5
242.6296,176.983,1006.2409,1005.6746,0,946.8824,461.6,0,Left,39,L5
96.8895,169.9149,995.8306,996.2671,0,1267.981,597.3714,0,Right,40,L5
76.9668,182.2098,992.3874,991.8357,0,1233.1647,538.5529,0,Right,39,L5
81.1748,185.4672,991.6552,992.1454,0,1241.1379,514.3966,0,Right,39,L5
87.4014,186.6736,991.4747,990.9552,0,1000.6875,556.5625,0,Right,39,L5
219.1211,140.4922,1010.8756,1010.9113,0,913.5507,567.8551,0,Left,18,L5
96.5111,151.9368,1001.0653,1001.3505,0,944.6222,568.2889,0,Right,18,L5
216.5219,166.471,1006.696,1006.8927,0,1091.7654,527.5556,0,Left,26,L5
218.5231,170.8804,1006.1803,1006.6349,0,1159.0769,553.7821,0,Left,26,L5
242.5902,177.0925,1007.2407,1007.1453,0,946.8824,461.6,0,Left,39,L5
96.9461,170.0249,996.7751,996.7329,0,1267.981,597.3714,0,Right,40,L5
76.9785,182.3983,993.3304,993.5706,0,1233.1647,538.5529,0,Right,39,L5
81.1779,185.6965,992.602,992.3343,0,1241.1379,514.3966,0,Right,39,L5
87.4044,186.9233,992.4232,991.8722,0,1000.6875,556.5625,0,Right,39,L5
219.033,140.6358,1011.8168,1011.1926,0,913.5507,567.8551,0,Left,18,L5
96.596,152.0089,1002.0149,1002.4646,0,944.6222,568.2889,0,Right,18,L5
216.4565,166.6262,1007.6584,1007.3264,0,1091.7654,527.5556,0,Left,26,L5
218.4688,171.0325,1007.1499,1006.5636,0,1159.0769,553.7821,0,Left,26,L5
242.5532,177.2031,1008.2403,1007.8887,0,946.8824,461.6,0,Left,39,L5
97.0057,170.138,997.719,998.1234,0,1267.981,597.3714,0,Right,40,L5
76.9921,182.5927,994.272,994.5256,0,1233.1647,538.5529,0,Right,39,L5
81.183,185.9346,993.5472,994.1549,0,1241.1379,514.3966,0,Right,39,L5
87.4097,187.1835,993.3702,993.4102,0,1000.6875,556.5625,0,Right,39,L5
218.947,140.7801,1012.758,1013.2372,0,913.5507,567.8551,0,Left,18,L5
96.6844,152.0837,1002.9643,1003.3265,0,944.6222,568.2889,0,Right,18,L5
216.3924,166.7839,1008.6204,1009.2221,0,1091.7654,527.5556,0,Left,26,L5
218.4162,171.1868,1008.119,1008.1626,0,1159.0769,553.7821,0,Left,26,L5
242.5186,177.3148,1009.2396,1009.37,0,946.8824,461.6,0,Left,39,L5
97.0683,170.2543,998.6623,998.6621,0,1267.981,597.3714,0,Right,40,L5
77.0081,182.7923,995.2123,995.7304,0,1233.1647,538.5529,0,Right,39,L5
81.1904,186.1803,994.4908,993.9716,0,1241.1379,514.3966,0,Right,39,L5
87.4176,187.4528,994.3157,994.5926,0,1000.6875,556.5625,0,Right,39,L5
218.8631,140.9246,1013.6991,1013.0942,0,913.5507,567.8551,0,Left,18,L5
96.776,152.1611,1003.9135,1003.5589,0,944.6222,568.2889,0,Right,18,L5
216.3298,166.944,1009.5819,1010.1826,0,1091.7654,527.5556,0,Left,26,L5
218.3655,171.3432,1009.0875,1009.3881,0,1159.0769,553.7821,0,Left,26,L5
242.4865,177.4276,1010.2385,1010.532,0,946.8824,461.6,0,Left,39,L5
97.1341,170.3736,999.605,999.7502,0,1267.981,597.3714,0,Right,40,L5
77.0269,182.9961,996.1512,996.622,0,1233.1647,538.5529,0,Right,39,L5
81.2005,186.4326,995.4329,995.1074,0,1241.1379,514.3966,0,Right,39,L5
87.4285,187.7298,995.2597,995.7529,0,1000.6875,556.5625,0,Right,39,L5
218.7814,141.0689,1014.6403,1014.763,0,913.5507,567.8551,0,Left,18,L5
96.8703,152.241,1004.8626,1005.4,0,944.6222,568.2889,0,Right,18,L5
216.2692,167.1066,1010.543,1010.0841,0,1091.7654,527.5556,0,Left,26,L5
