X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
74.9445,137.0644,159.0184,158.9146,1434.3418,810.3163,0,586.0255,Right,30,C6
88.1621,141.0673,159.3963,159.8118,977.3813,609.6835,0,558.0144,Right,18,C6
69.117,151.7788,157.214,157.1525,1347.881,649.5714,0,387.7143,Right,53,C6
236.9254,149.2942,166.7034,166.4303,1393.6604,594.6981,0,490.8302,Left,18,C7
75.0048,137.109,160.0091,160.2155,1434.3418,810.3163,0,586.0255,Right,30,C6
88.2262,141.1188,160.3816,160.8733,977.3813,609.6835,0,558.0144,Right,18,C6
69.159,151.8159,158.2061,157.6086,1347.881,649.5714,0,387.7143,Right,53,C6
234.0149,156.7877,167.0464,167.518,1090.787,663.1944,0,417.9907,Left,18,C7
78.7514,169.4463,157.9018,158.127,1647.375,775.75,0,279.45,Right,34,C6
65.481,208.9046,154.1133,154.6114,810.2222,969.7778,0,544.6667,Right,70,C6
233.8528,156.9334,168.0798,167.8274,1090.787,663.1944,0,417.9907,Left,18,C7
78.8152,169.5211,158.8945,159.1271,1647.375,775.75,0,279.45,Right,34,C6
65.5076,208.9333,155.1101,154.6038,810.2222,969.7778,0,544.6667,Right,70,C6
246.1458,145.6728,170.3986,170.8649,1496.9082,594.9565,0,317.43,Left,18,C7
257.0489,136.0257,172.6582,172.0445,1686.8,615.9556,0,553.5778,Left,18,C7
245.9545,145.7823,171.4316,171.4888,1485.5357,585.9524,0,208.7262,Left,18,C7
77.6251,119.6068,165.5048,166.1143,1074.8174,671.9478,0,628.4261,Right,37,C7
71.4853,121.1399,165.0812,165.0343,1279.3257,876.2533,0,455.1349,Right,37,C7
83.0933,130.2597,165.0187,164.4542,1518.1045,748.2388,0,688.791,Right,38,C7
241.9752,148.0091,172.1785,172.003,1251.375,553.375,0,650.5,Left,18,C7
82.1882,121.2964,166.6068,166.0121,1063.3636,604.2727,0,305.4909,Right,37,C7
64.1025,136.2214,164.4993,165.093,1119.1709,723.2975,0,866.1772,Right,18,C7
86.4882,139.9497,165.3346,165.2386,906.8972,639.3084,0,624.6215,Right,18,C7
82.1751,161.2186,163.0132,162.491,1263.9281,902.3877,0,415.8684,Right,18,C7
44.1363,208.0934,157.3938,157.1041,892.7143,546.5714,0,287,Right,0,C6
246.8296,135.1954,174.402,174.8803,1398.3429,598.6857,0,526.3714,Left,38,C7
91.0038,140.5946,166.4894,166.005,1352.127,879.873,0,360.7222,Right,18,C7
86.6517,161.9893,164.2568,164.7483,1156.2222,647.0635,0,254.4762,Right,18,C7
74.8873,132.8286,167.3635,167.0169,920.3,582.75,0,632.55,Right,38,C7
65.5702,134.1751,166.775,166.2827,1144.047,644.8725,0,628.6443,Right,18,C7
67.8775,145.8983,165.7641,165.8721,1074.9905,565.581,0,353.7905,Right,18,C7
61.0695,210.2567,159.8551,160.0628,829.0345,526.4828,0,590.4483,Right,0,C6
243.4778,143.6104,175.722,175.5897,1384.8163,626.9898,0,438.6939,Left,18,C7
74.8299,125.0322,168.9751,169.4606,1265.4849,792.0302,0,315.6859,Right,37,C7
66.6362,148.1352,166.4851,166.8418,1342.4802,908.2541,0,481.2587,Right,43,C7
87.9809,161.0568,166.4435,166.7898,1270.9579,727.2105,0,593.1421,Right,18,C7
55.7049,210.1988,160.6487,160.3924,749.0476,545.7857,0,561.5476,Right,0,C6
243.2667,143.7427,176.7556,177.0065,1384.8163,626.9898,0,438.6939,Left,18,C7
74.9285,125.1159,169.9716,170.3764,1265.4849,792.0302,0,315.6859,Right,37,C7
66.7146,148.1684,167.4984,167.9803,1342.4802,908.2541,0,481.2587,Right,43,C7
88.0404,161.1272,167.4424,167.2425,1270.9579,727.2105,0,593.1421,Right,18,C7
55.7356,210.1871,161.6535,161.5557,749.0476,545.7857,0,561.5476,Right,0,C7
243.0547,143.8789,177.7891,177.8398,1384.8163,626.9898,0,438.6939,Left,18,C7
75.0299,125.2051,170.9686,171.0563,1265.4849,792.0302,0,315.6859,Right,37,C7
66.7964,148.2031,168.5135,168.5571,1342.4802,908.2541,0,481.2587,Right,43,C7
88.0966,161.1944,168.4423,169.0349,1270.9579,727.2105,0,593.1421,Right,18,C7
55.7669,210.1726,162.6594,162.3995,749.0476,545.7857,0,561.5476,Right,0,C7
78.1232,128.9488,171.8204,171.9475,1078.4725,609.1538,0,343.978,Right,38,C7
84.4152,142.3302,170.9789,170.6022,1282.6718,657.4656,0,557.2977,Right,18,C7
57.7765,140.507,169.8865,170.1572,1288.9783,614.0217,0,334.7174,Right,65,C7
75.0834,156.5955,169.1002,168.5519,1000.2026,671.0647,0,224.9267,Right,43,C7
256.3195,132.4199,181.3142,180.9376,1096.3871,568.2903,0,396.6774,Left,37,C7
244.4659,158.2044,178.9123,178.5688,1188.6699,575.7379,0,261.165,Left,43,C7
65.4007,130.0089,172.2006,171.7585,924.65,680.6111,0,348.1944,Right,37,C7
68.6467,131.3936,172.2248,171.6466,1028,648.1724,0,231.4138,Right,37,C7
59.9804,140.7123,170.9858,171.3926,1322.0206,1001.2364,0,305.6998,Right,65,C7
74.0378,156.4604,170.0738,170.1258,1304.6559,844.8172,0,300.2731,Right,43,C7
160.649,126.6208,179.0719,179.5582,1010.5699,767.2688,0,383.9785,Right,14,C7
87.0618,119.4013,175.7099,175.4708,1159.6817,964.3806,0,350.7405,Right,37,C7
76.9643,140.35,173.8177,174.396,1096.9048,806.9592,0,450.7483,Right,38,C7
70.3416,149.9508,172.5801,172.5726,1354.758,955.8248,0,261.7834,Right,43,C7
74.7684,150.5811,172.7383,172.7741,1104.1226,649.5472,0,708.6887,Right,43,C7
87.2212,161.2405,172.4031,172.0432,955.7238,629.1238,0,538.1143,Right,18,C7
160.5406,126.5989,180.0629,180.4544,1010.5699,767.2688,0,383.9785,Right,14,C7
87.1554,119.5235,176.683,177.1374,1159.6817,964.3806,0,350.7405,Right,37,C7
77.0516,140.4223,174.8223,174.8934,1096.9048,806.9592,0,450.7483,Right,38,C7
70.4321,149.9959,173.5996,173.1971,1354.758,955.8248,0,261.7834,Right,43,C7
74.8495,150.6288,173.7541,173.2359,1104.1226,649.5472,0,708.6887,Right,43,C7
87.2671,161.2867,173.409,172.9008,955.7238,629.1238,0,538.1143,Right,18,C7
44.8201,177.8413,170.9091,171.0561,1675,533.4783,0,414.7391,Right,58,C7
49.5668,179.9683,170.8725,171.0244,1314.5385,635.1731,0,373.75,Right,58,C7
45.4879,180.3165,170.7079,171.1336,1650.4348,503.3043,0,1040.1304,Right,58,C7
47.296,181.8588,170.6293,170.1268,2119.8571,854,0,826.5714,Right,58,C7
44.8681,177.8403,171.9489,171.644,1675,533.4783,0,414.7391,Right,58,C7
49.6176,179.9684,171.925,171.9803,1314.5385,635.1731,0,373.75,Right,58,C7
45.5324,180.3147,171.748,172.232,1650.4348,503.3043,0,1040.1304,Right,58,C7
47.3398,181.8573,171.6732,171.9385,2119.8571,854,0,826.5714,Right,58,C7
44.9205,177.8377,172.9901,173.1038,1675,533.4783,0,414.7391,Right,58,C7
49.6731,179.966,172.9792,172.3919,1314.5385,635.1731,0,373.75,Right,58,C7
45.5808,180.3111,172.7897,172.6119,1650.4348,503.3043,0,1040.1304,Right,58,C7
47.3876,181.8537,172.7187,172.6477,2119.8571,854,0,826.5714,Right,58,C7
240.3464,106.2314,190.1303,190.3527,2168.875,534.3333,0,619.75,Left,65,C8
242.0851,134.5991,187.8089,188.1185,1465.2,545.4727,0,294.3818,Left,18,C8
74.3313,148.3595,178.0133,178.5298,1072.5798,860.5585,0,381.1197,Right,43,C7
80.4336,154.0322,177.7646,177.9977,929.875,572.975,0,730.5,Right,43,C7
65.7439,156.5819,176.8356,177.274,1113.8235,651.402,0,405.9412,Right,43,C7
72.7582,172.8872,175.6442,176.1462,1020.9048,645.381,0,650.2619,Right,18,C7
77.8743,129.8494,180.738,180.7219,727.0796,671.3717,0,573.7611,Right,38,C7
236.6053,157.5112,187.1926,187.799,1083.1333,580.5333,0,401.5333,Left,18,C8
231.5602,160.9724,186.8123,187.4265,1060.2308,628.1474,0,363.5513,Left,18,C8
246.8063,164.5931,187.0728,187.4718,1070.2059,550.0588,0,451.2353,Left,43,C8
65.7672,136.2462,179.8371,179.9641,989.1899,718.3038,0,319.1392,Right,18,C7
64.4449,138.2992,179.5964,179.2475,955.9583,586.8472,0,713.5556,Right,18,C7
77.9725,129.9862,181.7308,181.7397,727.0796,671.3717,0,573.7611,Right,38,C7
236.4328,157.6466,188.2255,188.2228,1083.1333,580.5333,0,401.5333,Left,18,C8
231.3976,161.1098,187.8486,187.3088,1060.2308,628.1474,0,363.5513,Left,18,C8
246.6588,164.7067,188.1168,188.5647,1070.2059,550.0588,0,451.2353,Left,43,C8
65.898,136.3547,180.8517,181.1951,989.1899,718.3038,0,319.1392,Right,18,C7
64.5753,138.3984,180.6134,181.2352,955.9583,586.8472,0,713.5556,Right,18,C7
78.0691,130.124,182.7226,182.4966,727.0796,671.3717,0,573.7611,Right,38,C7
236.2638,157.7797,189.2558,189.2367,1083.1333,580.5333,0,401.5333,Left,18,C8
231.2385,161.2448,188.8822,189.4428,1060.2308,628.1474,0,363.5513,Left,18,C8
246.5148,164.8181,189.158,189.1754,1070.2059,550.0588,0,451.2353,Left,43,C8
66.0294,136.4652,181.8643,182.1222,989.1899,718.3038,0,319.1392,Right,18,C7
64.7068,138.4999,181.6286,182.1669,955.9583,586.8472,0,713.5556,Right,18,C7
78.1639,130.2618,183.7132,183.4917,727.0796,671.3717,0,573.7611,Right,38,C7
236.0985,157.9105,190.2836,190.0815,1083.1333,580.5333,0,401.5333,Left,18,C8
231.0834,161.3775,189.9133,190.3521,1060.2308,628.1474,0,363.5513,Left,18,C8
246.3745,164.9276,190.1964,189.8159,1070.2059,550.0588,0,451.2353,Left,43,C8
66.1609,136.5771,182.8746,183.364,989.1899,718.3038,0,319.1392,Right,18,C7
64.8388,138.6031,182.6415,182.8599,955.9583,586.8472,0,713.5556,Right,18,C7
234.2865,147.8463,191.7981,191.8412,859.5242,530.3468,0,440.5323,Left,38,C8
78.5898,128.313,184.8619,184.5511,894.6049,608.6049,0,495.8025,Right,38,C7
76.5173,143.2318,183.614,183.4274,928.5057,635.8506,0,626.2989,Right,38,C7
49.4575,205.009,176.9002,176.8588,740.2761,611.1418,0,418.306,Right,0,C7
46.1198,205.5872,176.6994,176.9156,537.6,617.6667,0,616,Right,0,C7
262.1297,135.8023,194.7201,194.7872,1378.1149,602.2701,0,403.2069,Left,37,C8
69.8747,127.6323,185.767,185.837,1207.5304,757.2348,0,329.6883,Right,37,C8
249.5359,156.5038,192.8649,193.4494,1077.1591,610.3182,0,446.7955,Left,43,C8
61.4269,133.1624,185.0732,185.2518,1014.2351,692.1076,0,585.9482,Right,18,C8
61.0134,147.1034,183.7127,184.0249,1285.3407,682.6963,0,613.9852,Right,65,C7
92.2087,158.4831,183.9058,183.7354,1435.9377,736.2918,0,450.7422,Right,18,C7
93.8703,162.516,183.652,183.993,1327.5385,819.8846,0,680.3077,Right,26,C7
44.8325,200.7124,178.0811,178.1935,871.1446,562.1205,0,302.0361,Right,0,C7
237.9069,126.4649,195.3641,195.5393,1356.7062,605.225,0,377.7625,Left,37,C8
247.3243,129.4207,195.6224,196.0717,1493.8714,538.3643,0,288.25,Left,37,C8
238.1842,136.5479,194.6708,194.594,1489.519,549.2848,0,393.8797,Left,38,C8
69.8859,156.1959,184.215,184.0707,1498.8298,1020.2702,0,345.4574,Right,43,C7
83.7274,158.3458,184.5741,185.1048,1063.6319,669.0069,0,502.625,Right,43,C7
66.3274,141.3414,187.4766,187.1167,1197.4928,638.1667,0,688.3333,Right,37,C8
70.2551,155.1512,186.3405,186.4667,1305.8453,628.895,0,518.1326,Right,43,C8
118.4591,170.483,187.6731,187.7652,1149.4563,637.7476,0,628.5534,Right,26,C8
66.451,141.4371,188.47,188.6493,1197.4928,638.1667,0,688.3333,Right,37,C8
70.3785,155.2081,187.3433,187.6867,1305.8453,628.895,0,518.1326,Right,43,C8
118.4744,170.545,188.6484,188.9319,1149.4563,637.7476,0,628.5534,Right,26,C8
249.8098,124.697,200.1451,199.5381,1370.413,551.7609,0,486.4565,Left,37,C8
77.6727,131.055,190.5916,190.6045,1336.5578,642.4762,0,739.4626,Right,37,C8
64.8932,137.1299,189.8184,189.945,1070.6328,739.1875,0,792.7344,Right,37,C8
92.1866,143.1834,189.978,189.6489,1130.7963,666.5247,0,383.8148,Right,38,C8
241.9979,177.1236,196.665,197.1388,1373.0625,615.4688,0,201.9375,Left,46,C8
63.4606,160.1812,187.6854,187.7178,1159.91,622.75,0,807.57,Right,18,C8
249.617,124.7908,201.1236,200.8075,1370.413,551.7609,0,486.4565,Left,37,C8
77.7477,131.1659,191.5682,191.898,1336.5578,642.4762,0,739.4626,Right,37,C8
65.0087,137.2287,190.8014,190.635,1070.6328,739.1875,0,792.7344,Right,37,C8
92.2157,143.2366,190.9494,190.7744,1130.7963,666.5247,0,383.8148,Right,38,C8
241.926,177.2226,197.6973,197.7926,1373.0625,615.4688,0,201.9375,Left,46,C8
63.609,160.2312,188.6863,188.9828,1159.91,622.75,0,807.57,Right,18,C8
247.8848,126.9227,201.8645,202.2063,1383.8548,631.1169,0,320.7782,Left,37,C8
236.4482,147.8865,200.0302,200.6484,1218.1781,559.1781,0,297.6781,Left,38,C8
259.7594,161.2192,200.0547,199.8221,1528.3784,586.5135,0,514.3784,Left,18,C8
102.0153,142.3476,192.2114,191.9767,1197.5442,950.2845,0,390.0028,Right,18,C8
80.6263,142.0298,191.749,191.7885,1060.2885,681.8141,0,503.4231,Right,38,C8
101.6664,151.4967,191.631,191.0462,1142.8529,613.5294,0,577.1471,Right,18,C8
268.3381,140.1816,202.6386,202.3253,1389.0641,552,0,279.641,Left,65,C8
237.3977,148.0656,201.0668,201.579,1016.2857,524.2857,0,576.4286,Left,38,C8
83.163,147.8351,192.3271,192.2767,1169.5183,750.6963,0,315.4031,Right,38,C8
62.8186,151.1244,191.422,191.9085,1378.5,638.3333,0,546.25,Right,18,C8
268.2051,140.2332,203.6189,203.3947,1389.0641,552,0,279.641,Left,65,C8
237.2675,148.1608,202.0634,201.7771,1016.2857,524.2857,0,576.4286,Left,38,C8
83.2188,147.8779,193.2976,193.5887,1169.5183,750.6963,0,315.4031,Right,38,C8
62.957,151.1946,192.404,192.8052,1378.5,638.3333,0,546.25,Right,18,C8
275.8157,144.0546,204.5946,204.3357,1844.4194,584.2581,0,980.7419,Left,65,C8
241.4796,157.1494,202.7893,203.3986,1397.5464,559.8351,0,810.9278,Left,43,C8
87.0511,142.8488,194.7488,194.1561,1093.7561,706.1626,0,401.1382,Right,38,C8
62.7022,143.6362,194.0658,193.8796,1570.4565,935.7174,0,266.1615,Right,37,C8
245.3711,144.019,204.575,204.4265,942.5797,553.4348,0,479.3333,Left,38,C8
77.0043,131.5369,196.412,196.9396,1067.1321,815.0236,0,478.3821,Right,37,C8
246.8553,158.6957,203.8846,204.3457,1017.963,586.1852,0,721.7407,Left,43,C8
68.2606,163.3101,193.5262,193.1725,891.6667,657.4921,0,431.2857,Right,43,C8
245.2424,144.0851,205.5583,206.1372,942.5797,553.4348,0,479.3333,Left,38,C8
77.0565,131.6114,197.3761,197.7553,1067.1321,815.0236,0,478.3821,Right,37,C8
246.7657,158.766,204.8835,204.8864,1017.963,586.1852,0,721.7407,Left,43,C8
68.4141,163.3392,194.4985,194.3552,891.6667,657.4921,0,431.2857,Right,43,C8
248.0747,132.867,207.3389,207.3045,1276.3793,561.4483,0,399.8966,Left,37,C8
81.4861,138.2529,197.8936,197.9492,1250.876,948.2231,0,314.6901,Right,38,C8
88.684,155.536,196.7447,196.6462,1321.6159,742.7012,0,374.1463,Right,18,C8
97.7257,158.0739,196.8905,196.3117,1126.566,670.6887,0,449.9717,Right,18,C8
85.2556,158.6111,196.4025,196.6256,1043.5556,589.3333,0,291.8889,Right,18,C8
91.3746,166.7622,196.0432,196.0607,1190.9196,619.7589,0,405.1518,Right,46,C8
256.2215,137.7418,208.2814,208.1069,1330.9444,529.0417,0,323.8611,Left,37,C8
83.2979,133.325,199.2811,199.507,1500.7194,785.1583,0,226.9676,Right,38,C8
86.6533,147.3163,198.262,198.6514,1327.5125,647.775,0,375.0375,Right,38,C8
256.0944,137.7808,209.2476,208.713,1330.9444,529.0417,0,323.8611,Left,37,C8
83.3295,133.3853,200.2434,200.4763,1500.7194,785.1583,0,226.9676,Right,38,C8
86.6944,147.3514,199.2219,199.4865,1327.5125,647.775,0,375.0375,Right,38,C8
256.1569,136.6965,210.2898,210.188,1496.3093,522.9381,0,418.8454,Left,37,C8
242.6219,152.6564,209.0177,208.6078,1554.0159,543.3968,0,494.1111,Left,18,C8
274.9574,155.7724,209.705,209.1196,1947.8421,532.1184,0,353.0526,Left,65,C8
233.6667,163.6105,208.323,208.6978,1447.3,560.775,0,526.625,Left,46,C8
73.4589,136.6287,200.7436,200.6276,1206.434,527.2075,0,253.0094,Right,37,C8
82.0472,143.6744,200.3531,200.6288,1188.2093,582.593,0,373.9651,Right,38,C8
77.0131,133.9744,202.9505,203.0031,1405.4635,722.0386,0,299.8927,Right,37,C8
229.9551,166.1826,210.1395,210.1006,1518.2222,546.2222,0,956.5556,Left,46,C8
85.2963,143.011,202.4023,202.3585,1086.3588,536.3664,0,388.2519,Right,38,C8
87.552,149.748,201.9407,202.1916,1142.5955,615.9551,0,488.4382,Right,18,C8
98.1473,162.9465,201.4255,201.1543,1487.6129,685.8203,0,419.8525,Right,46,C8
67.4842,216.9802,195.6837,195.1866,974.0833,721.75,0,495.6667,Right,0,C8
77.0443,134.0212,203.901,204.4424,1405.4635,722.0386,0,299.8927,Right,37,C8
229.9196,166.2549,211.1466,211.4681,1518.2222,546.2222,0,956.5556,Left,46,C8
85.3334,143.056,203.3568,202.9835,1086.3588,536.3664,0,388.2519,Right,38,C8
87.5892,149.7803,202.8958,202.7729,1142.5955,615.9551,0,488.4382,Right,18,C8
98.1603,162.9427,202.3875,202.0802,1487.6129,685.8203,0,419.8525,Right,46,C8
67.5388,216.8443,196.656,196.1168,974.0833,721.75,0,495.6667,Right,0,C8
86.2234,152.9986,203.5617,203.5959,1233.9064,764.2982,0,320.6784,Right,18,C8
86.6256,171.6607,202.2355,201.6309,1167.0397,618.0132,0,630.4901,Right,46,C8
95.0842,178.2968,202.2321,202.0001,961.7606,571.5352,0,397.3803,Right,46,C8
60.0722,226.4166,196.395,196.8259,958.2034,571.2542,0,627.1186,Right,0,C8
86.2626,153.0248,204.5129,204.7162,1233.9064,764.2982,0,320.6784,Right,18,C8
86.6364,171.5967,203.1906,203.3874,1167.0397,618.0132,0,630.4901,Right,46,C8
95.0864,178.238,203.192,203.0168,961.7606,571.5352,0,397.3803,Right,46,C8
60.1185,226.3127,197.3708,197.6432,958.2034,571.2542,0,627.1186,Right,0,C8
260.8302,140.3483,215.9914,215.8695,1479,540.6552,0,226.1379,Left,37,C8
261.7017,142.6606,215.8919,215.916,1465.9811,525.6038,0,270.1698,Left,37,C8
237.7676,142.926,215.145,215.362,1340.9141,592.4192,0,309.5657,Left,38,C8
242.9282,145.553,215.1827,215.3436,1425,583.72,0,303.576,Left,38,C8
81.2664,134.5564,206.8173,207.2088,1356.9614,963.746,0,287.3183,Right,38,C8
92.1715,147.19,206.1165,205.79,1257.6444,621.3556,0,340.0444,Right,18,C8
83.4914,173.3829,203.8633,204.3336,1594.2395,772.2575,0,315.6228,Right,46,C8
93.508,145.2736,207.2717,207.3274,1197.1485,684.4851,0,814.3663,Right,38,C8
97.1998,155.7982,206.6496,206.2757,979.2871,681.901,0,601.2475,Right,18,C8
89.4666,166.0637,205.5985,206.1513,1089.6084,984.2906,0,322.8498,Right,46,C8
157.6511,126.1254,213.3839,213.4227,579.6914,622.1852,0,792.6667,Right,14,C8
77.8111,129.2729,209.0747,209.0727,793.7229,614.2048,0,611.4337,Right,37,C8
82.7658,150.5224,207.4327,207.2989,863.7829,623.1513,0,336.2171,Right,18,C8
94.524,159.9275,207.1992,206.7654,871.6916,623.0374,0,549.7757,Right,18,C8
92.1696,161.8356,206.9609,207.2375,822.5156,620.1328,0,543.5234,Right,46,C8
83.3438,161.7712,206.5847,207.1883,713.9796,582.6939,0,818.2857,Right,43,C8
66.8556,176.451,204.7224,205.3245,859.4646,717.5118,0,509.5827,Right,18,C8
79.5432,154.6368,207.9302,207.8822,1271.9024,577.1829,0,318.2195,Right,18,C8
82.6156,160.558,207.5873,207.4657,1398.2771,970.6466,0,334.994,Right,43,C8
58.9793,221.9611,201.4831,201.7274,885.0694,709.0972,0,370.1111,Right,0,C8
252.9194,143.4625,220.3347,220.0541,1717.875,555.0568,0,370.9205,Left,18,C8
249.4817,143.3568,220.2358,220.7341,1767.1145,560.4096,0,386.9819,Left,38,C8
91.8331,150.6663,210.6139,210.7739,1195.2761,608.7914,0,269.5767,Right,18,C8
48.6291,229.1192,202.361,202.9792,1029.5714,519.4286,0,273.7143,Right,0,C8
252.2633,138.821,221.472,221.4059,1388.0312,559.4375,0,658.3906,Left,37,C8
91.9894,149.6615,211.6512,212.1393,1300.7587,896.2463,0,363.592,Right,18,C8
71.9054,172.4962,208.9551,208.5691,1387.4127,829.3492,0,345.2619,Right,18,C8
252.1761,138.7853,222.408,222.0276,1388.0312,559.4375,0,658.3906,Left,37,C8
92.0009,149.7244,212.5987,212.9398,1300.7587,896.2463,0,363.592,Right,18,C8
71.9742,172.4537,209.8809,209.9159,1387.4127,829.3492,0,345.2619,Right,18,C8
84.1452,157.4693,212.5879,213.0204,737.6957,680.1304,0,189.7246,Right,18,C8
87.6209,160.1063,212.5471,211.939,777.5745,625.1277,0,342.383,Right,18,C8
90.2031,162.7207,212.481,213.0006,811.6932,795.4205,0,383.3636,Right,46,C8
87.9182,164.5979,212.2299,212.397,827.1905,654.5476,0,199.619,Right,46,C8
61.6069,220.5553,206.4673,205.8601,728.0857,629.9714,0,261.1143,Right,0,C8
84.1756,157.5007,213.525,212.9518,737.6957,680.1304,0,189.7246,Right,18,C8
87.655,160.1379,213.4872,214.0148,777.5745,625.1277,0,342.383,Right,18,C8
90.2399,162.7512,213.423,213.7635,811.6932,795.4205,0,383.3636,Right,46,C8
87.9576,164.614,213.1701,213.5708,827.1905,654.5476,0,199.619,Right,46,C8
61.6521,220.4649,207.4184,206.9757,728.0857,629.9714,0,261.1143,Right,0,C8
84.229,157.5675,215.3968,215.9883,737.6957,680.1304,0,189.7246,Right,18,C8
87.7212,160.2122,215.3652,215.8891,777.5745,625.1277,0,342.383,Right,18,C8
90.3148,162.8288,215.3047,215.1351,811.6932,795.4205,0,383.3636,Right,46,C8
88.0391,164.6638,215.0482,214.484,827.1905,654.5476,0,199.619,Right,46,C8
61.7367,220.301,209.3143,209.889,728.0857,629.9714,0,261.1143,Right,0,C8
91.5613,144.6401,217.749,218.3377,1353.687,623.1756,0,350.2519,Right,38,C8
244.0325,186.3943,226.3324,226.1697,1707.8214,649.0357,0,176.6071,Left,58,C8
62.8243,220.3937,210.3049,209.9022,993.0986,581.9859,0,365.7606,Right,0,C8
91.5375,144.7011,218.692,218.8612,1353.687,623.1756,0,350.2519,Right,38,C8
244.0215,186.384,227.3625,227.5745,1707.8214,649.0357,0,176.6071,Left,58,C8
62.8608,220.3264,211.2479,211.5554,993.0986,581.9859,0,365.7606,Right,0,C8
91.5112,144.7603,219.6341,219.09,1353.687,623.1756,0,350.2519,Right,38,C8
244.0079,186.3649,228.3879,228.3156,1707.8214,649.0357,0,176.6071,Left,58,C8
62.8949,220.2648,212.1892,212.5497,993.0986,581.9859,0,365.7606,Right,0,C8
91.4832,144.8174,220.5752,220.1116,1353.687,623.1756,0,350.2519,Right,38,C8
243.9912,186.3362,229.4081,229.0223,1707.8214,649.0357,0,176.6071,Left,58,C8
62.9265,220.209,213.1288,212.6311,993.0986,581.9859,0,365.7606,Right,0,C8
91.4538,144.872,221.5155,221.6747,1353.687,623.1756,0,350.2519,Right,38,C8
243.9711,186.2972,230.4223,230.0251,1707.8214,649.0357,0,176.6071,Left,58,C8
62.9554,220.159,214.0667,213.6963,993.0986,581.9859,0,365.7606,Right,0,C8
91.4239,144.9235,222.4549,222.7262,1353.687,623.1756,0,350.2519,Right,38,C8
243.9473,186.2478,231.4301,232.0082,1707.8214,649.0357,0,176.6071,Left,58,C8
62.9814,220.1146,215.0031,214.7311,993.0986,581.9859,0,365.7606,Right,0,C8
91.3938,144.9717,223.3935,223.815,1353.687,623.1756,0,350.2519,Right,38,C8
243.9198,186.1887,232.431,232.3514,1707.8214,649.0357,0,176.6071,Left,58,C8
63.0044,220.0759,215.9381,216.0576,993.0986,581.9859,0,365.7606,Right,0,C8
91.3643,145.0162,224.3314,224.004,1353.687,623.1756,0,350.2519,Right,38,C8
243.8887,186.1205,233.4247,233.7174,1707.8214,649.0357,0,176.6071,Left,58,C8
63.0242,220.043,216.8717,217.1295,993.0986,581.9859,0,365.7606,Right,0,C8
91.3358,145.0565,225.2685,225.353,1353.687,623.1756,0,350.2519,Right,38,C8
243.8541,186.0437,234.4109,234.8489,1707.8214,649.0357,0,176.6071,Left,58,C8
63.041,220.0152,217.804,217.8899,993.0986,581.9859,0,365.7606,Right,0,C8
91.309,145.0922,226.205,226.5192,1353.687,623.1756,0,350.2519,Right,38,C8
243.8159,185.9591,235.3891,235.9007,1707.8214,649.0357,0,176.6071,Left,58,C8
63.0547,219.9917,218.7353,218.677,993.0986,581.9859,0,365.7606,Right,0,C8
91.284,145.1229,227.1405,227.1972,1353.687,623.1756,0,350.2519,Right,38,C8
243.7742,185.8673,236.3589,235.9878,1707.8214,649.0357,0,176.6071,Left,58,C8
63.0658,219.9718,219.6658,219.7082,993.0986,581.9859,0,365.7606,Right,0,C8
91.2607,145.1483,228.0748,227.5178,1353.687,623.1756,0,350.2519,Right,38,C8
243.7291,185.7689,237.3201,237.1756,1707.8214,649.0357,0,176.6071,Left,58,C8
63.0743,219.9546,220.5955,220.8881,993.0986,581.9859,0,365.7606,Right,0,C8
91.2392,145.1681,229.0077,229.007,1353.687,623.1756,0,350.2519,Right,38,C8
243.6806,185.6644,238.2722,238.0592,1707.8214,649.0357,0,176.6071,Left,58,T1
63.0804,219.9392,221.5246,221.359,993.0986,581.9859,0,365.7606,Right,0,C8
224.509,118.8024,240.7938,240.349,1497.9128,557.5772,0,260.6846,Left,45,T1
87.8704,135.0461,231.5589,231.4464,1474.1336,761.6462,0,334.5054,Right,38,C8
84.7311,135.7148,232.2319,232.2636,883.2086,669.2302,0,526.295,Right,38,C8
89.7081,137.4081,232.3786,232.8566,1045.0714,590.7143,0,486.4286,Right,38,C8
79.0834,147.559,230.9147,231.0281,854.3361,574.5546,0,264.8992,Right,38,C8
90.7844,136.4335,233.4547,233.0344,1451.5437,600.0777,0,251.8252,Right,38,C8
70.1229,140.1244,232.0215,231.7298,1797.3043,576.2826,0,221.0507,Right,37,C8
81.0356,147.8278,231.9311,231.5212,1625.9268,689.3659,0,229.25,Right,38,C8
90.7647,136.3911,234.3741,234.4509,1451.5437,600.0777,0,251.8252,Right,38,C8
70.0655,140.0865,232.9427,233.0766,1797.3043,576.2826,0,221.0507,Right,37,C8
81.0076,147.805,232.8571,232.7056,1625.9268,689.3659,0,229.25,Right,38,C8
90.747,136.34,235.2903,235.5103,1451.5437,600.0777,0,251.8252,Right,38,C8
70.0071,140.0442,233.8643,234.1706,1797.3043,576.2826,0,221.0507,Right,37,C8
80.9793,147.7766,233.7807,234.2889,1625.9268,689.3659,0,229.25,Right,38,C8
65.3766,129.0289,235.6694,235.1605,1438.8667,481.8667,0,426.5333,Right,37,C8
