X,Y,Z,Z_Dither,Mean_Int_Ch1,Mean_Int_Ch2,Mean_Int_Ch3,Mean_Int_Ch4,Hemisphere,Region_ID,Segment
77.6851,110.1112,17.2493,17.5379,1026.3972,0,1764.0207,0,Right,68,C2
237.0383,152.244,19.7866,19.6742,434.6286,0,1804.9429,0,Left,65,C2
238.705,162.5713,19.7108,19.3454,447.05,0,1215.4286,0,Left,65,C2
235.5849,167.2193,19.6181,19.409,649.8737,0,2009.6842,0,Left,65,C2
215.6759,174.3345,19.2437,19.8284,654.625,0,1794.4583,0,Left,65,C2
235.4318,141.9946,20.8556,20.2383,506.4444,0,1122.2593,0,Left,18,C2
218.6886,169.7049,20.3342,20.9138,1003.9424,0,556.518,0,Left,26,C2
235.8173,155.8148,22.7492,23.2991,640.9231,0,1664.5865,0,Left,65,C2
239.4089,159.2451,22.7709,23.3299,798.4216,0,606.573,0,Left,65,C2
207.7842,161.4479,23.1896,23.7359,816.4889,0,675.9444,0,Left,26,C2
207.554,161.5938,25.1905,25.062,816.4889,0,675.9444,0,Left,26,C2
152.6102,152.8998,24.9621,24.7715,614.7297,0,567.8919,0,Right,70,C2
134.1994,177.0603,24.6884,24.431,473.3065,0,777,0,Right,70,C2
150.6991,104.0626,26.8767,26.8848,572.3061,0,2227.8367,0,Right,225,C2
214.6609,172.7994,28.2992,27.8191,508.6023,0,808.2614,0,Left,26,C2
112.4871,169.6996,26.346,26.6842,462.5931,0,894.9448,0,Right,26,C2
127.691,171.7016,26.5363,26.7362,528.1034,0,1409.1724,0,Right,42,C2
127.7191,172.9187,26.5392,26.1101,347.7879,0,507.7879,0,Right,42,C2
79.1908,211.9351,25.7336,25.5814,700.5538,0,1054.2769,0,Right,0,C2
232.3058,165.6159,29.6867,29.2364,648.5325,0,1052,0,Left,65,C2
218.7806,168.1255,29.4261,29.6698,485.0781,0,940.6562,0,Left,26,C2
106.3588,165.8666,27.2652,27.6467,681.7101,0,390.7826,0,Right,26,C2
126.5682,170.3852,27.4968,26.878,637.25,0,1171.2931,0,Right,42,C2
238.3404,156.3156,31.9062,31.9352,474.7797,0,1114.9831,0,Left,65,C2
244.1252,157.3406,31.9794,32.2844,470.5125,0,595.45,0,Left,65,C2
108.368,170.6033,29.2516,28.8041,779.3056,0,550.3556,0,Right,26,C2
112.4827,176.8238,29.3003,29.2775,827.9953,0,701.4123,0,Right,26,C2
114.6802,183.0649,29.332,29.3877,718.5984,0,1009.6063,0,Right,65,C2
215.7951,95.0357,32.8792,32.9756,699.7742,0,3519.7742,0,Left,8,C2
213.515,97.0153,32.7746,32.4057,785.8284,0,3497.7687,0,Left,8,C2
220.056,99.6538,32.979,33.1332,722.2585,0,3882.722,0,Left,8,C2
242.6811,153.9756,33.0145,32.6204,723.521,0,834.1345,0,Left,65,C2
101.286,169.142,30.1717,29.56,663.8427,0,761.7753,0,Right,65,C2
140.8748,176.3674,30.6984,30.2747,453.3188,0,1380.8551,0,Right,70,C2
218.5033,182.8987,32.3411,31.9386,626.1556,0,1624.7111,0,Left,65,C2
112.4634,178.0149,30.2858,30.3363,821.3466,0,494.2727,0,Right,65,C2
210.7878,188.1235,34.1848,34.7771,612.5405,0,705.8649,0,Left,65,C2
125.6833,185.0653,32.4365,32.1182,585.7083,0,545.0139,0,Right,70,C2
210.7011,188.2851,35.2007,35.0688,612.5405,0,705.8649,0,Left,65,C2
125.6088,185.0651,33.419,33.066,585.7083,0,545.0139,0,Right,70,C2
187.7349,149.1689,36.6426,36.5576,442.81,0,872.2,0,Left,54,C2
105.2713,178.761,35.1497,34.8162,535.2717,0,997.5217,0,Right,65,C2
103.2536,177.4504,35.1304,35.6178,315,0,720.3462,0,Right,65,C2
104.1389,161.6825,36.062,35.4849,444.6,0,389,0,Right,26,C2
209.8257,170.3303,38.3549,38.4704,452.5294,0,949.3235,0,Left,26,C2
131.9884,175.5078,36.405,36.5989,426.6296,0,643.1667,0,Right,42,C2
132.1543,179.3169,36.4337,35.9585,619.1489,0,500.2447,0,Right,70,C2
104.0868,161.5393,38.0189,38.2095,444.6,0,389,0,Right,26,C2
209.5907,170.5966,40.3844,40.9898,452.5294,0,949.3235,0,Left,26,C2
131.7869,175.4519,38.3568,37.9902,426.6296,0,643.1667,0,Right,42,C2
131.9578,179.2842,38.3895,38.2328,619.1489,0,500.2447,0,Right,42,C2
104.0588,161.4651,38.9971,38.9513,444.6,0,389,0,Right,26,C2
209.4733,170.733,41.4003,41.1923,452.5294,0,949.3235,0,Left,26,C2
131.6839,175.4212,39.3326,39.2616,426.6296,0,643.1667,0,Right,42,C2
131.8574,179.2646,39.3674,39.3726,619.1489,0,500.2447,0,Right,42,C2
103.9991,161.3106,40.9532,41.5769,444.6,0,389,0,Right,26,C2
209.2394,171.0117,43.4341,43.5971,452.5294,0,949.3235,0,Left,48,C3
131.4729,175.3536,41.2843,41.7963,426.6296,0,643.1667,0,Right,42,C2
131.6515,179.2179,41.3234,41.333,619.1489,0,500.2447,0,Right,42,C2
103.9677,161.2302,41.9311,41.9204,444.6,0,389,0,Right,26,C2
209.1234,171.1535,44.452,44.3629,452.5294,0,949.3235,0,Left,48,C3
131.3652,175.3163,42.2601,42.0202,426.6296,0,643.1667,0,Right,42,C3
131.5462,179.1902,42.3016,42.5732,619.1489,0,500.2447,0,Right,42,C3
103.9032,161.0628,43.8865,44.4645,444.6,0,389,0,Right,60,C3
208.8944,171.4407,46.4889,46.1258,452.5294,0,949.3235,0,Left,48,C3
131.1465,175.2338,44.2115,43.8023,426.6296,0,643.1667,0,Right,42,C3
131.3323,179.1254,44.2577,44.3189,619.1489,0,500.2447,0,Right,42,C3
103.8707,160.9758,44.8641,44.9334,444.6,0,389,0,Right,60,C3
208.7821,171.5856,47.5078,47.6176,452.5294,0,949.3235,0,Left,48,C3
131.0361,175.1883,45.1869,45.5483,426.6296,0,643.1667,0,Right,42,C3
131.2242,179.0877,45.2356,45.4844,619.1489,0,500.2447,0,Right,42,C3
103.8068,160.7949,46.8188,46.4496,444.6,0,389,0,Right,60,C3
208.563,171.8768,49.5462,49.2398,452.5294,0,949.3235,0,Left,48,C3
130.8147,175.0878,47.1368,47.4842,426.6296,0,643.1667,0,Right,42,C3
131.007,179.0009,47.1907,46.8469,619.1489,0,500.2447,0,Right,42,C3
103.776,160.7011,47.7959,48.3998,444.6,0,389,0,Right,60,C3
208.4569,172.0226,50.5654,50.9449,452.5294,0,949.3235,0,Left,48,C3
130.7042,175.0325,48.1113,48.5317,426.6296,0,643.1667,0,Right,42,C3
130.8983,178.9514,48.1677,47.7466,619.1489,0,500.2447,0,Right,42,C3
103.718,160.5062,49.7499,49.9218,444.6,0,389,0,Right,60,C3
208.2525,172.3133,52.6034,51.9893,452.5294,0,949.3235,0,Left,48,C3
130.4848,174.911,50.0589,50.2229,426.6296,0,643.1667,0,Right,42,C3
130.6824,178.839,50.1204,49.7554,619.1489,0,500.2447,0,Right,42,C3
103.6665,160.302,51.7031,52.1785,444.6,0,389,0,Right,60,C3
208.0598,172.6019,54.6387,54.8975,452.5294,0,949.3235,0,Left,48,C3
130.2695,174.7743,52.0041,52.2833,426.6296,0,643.1667,0,Right,42,C3
130.47,178.7082,52.0708,52.0827,619.1489,0,500.2447,0,Right,42,C3
103.6429,160.1967,52.6792,53.288,444.6,0,389,0,Right,60,C3
207.9679,172.7451,55.6545,55.2211,452.5294,0,949.3235,0,Left,48,C3
130.1639,174.7006,52.9755,53.2387,426.6296,0,643.1667,0,Right,42,C3
130.3655,178.6363,53.0446,53.4496,619.1489,0,500.2447,0,Right,42,C3
103.5985,159.981,54.6294,54.159,444.6,0,389,0,Right,26,C3
207.7934,173.0288,57.6803,57.8265,452.5294,0,949.3235,0,Left,48,C3
129.9575,174.5437,54.9149,54.8922,426.6296,0,643.1667,0,Right,42,C3
130.1613,178.4809,54.9886,54.4883,619.1489,0,500.2447,0,Right,42,C3
71.6338,87.8547,54.823,54.9694,476.3871,0,602.5806,0,Right,4,C3
239.6716,166.851,59.4953,58.9055,538.7949,0,631.6923,0,Left,65,C3
105.3327,162.1366,57.572,57.6863,507.0556,0,450.1111,0,Right,60,C3
214.3513,181.0942,60.9063,60.3726,736.0924,0,564.9664,0,Left,26,C3
112.6343,168.742,57.6455,57.113,457.5185,0,777,0,Right,26,C3
105.3056,162.0221,58.5424,58.7674,507.0556,0,450.1111,0,Right,60,C3
214.2918,181.2388,61.9089,61.6339,736.0924,0,564.9664,0,Left,26,C3
112.5807,168.6248,58.6144,58.7444,457.5185,0,777,0,Right,26,C3
88.607,139.2988,60.3407,60.7778,486.3462,0,1158.6538,0,Right,18,C3
190.061,158.3624,62.6953,62.5126,676.5529,0,1710.2235,0,Left,26,C3
251.9414,164.9359,64.6613,64.7846,541.7961,0,1191.1845,0,Left,65,C3
137.9307,160.0525,60.5661,60.3063,800.657,0,851.1116,0,Right,26,C3
133.0257,164.3105,60.5611,61.0317,506.3125,0,1503.9141,0,Right,26,C3
91.0879,162.8654,60.5606,60.8659,420.814,0,1308.8062,0,Right,65,C3
100.5394,166.619,60.5688,60.4729,644.0707,0,1121.5455,0,Right,60,C3
131.4049,175.5974,60.7439,60.5887,675.9041,0,1157.3836,0,Right,42,C3
103.2665,171.6933,60.6212,60.3353,470.1538,0,1706.0769,0,Right,60,C3
88.6039,139.185,61.3081,61.5954,486.3462,0,1158.6538,0,Right,18,C3
189.9787,158.464,63.6731,64.1565,676.5529,0,1710.2235,0,Left,26,C3
251.8795,165.0192,65.6658,65.0954,541.7961,0,1191.1845,0,Left,65,C3
137.838,159.9966,61.5192,61.4663,800.657,0,851.1116,0,Right,26,C3
132.9359,164.2344,61.5154,61.9685,506.3125,0,1503.9141,0,Right,26,C3
91.074,162.7555,61.5316,62.034,420.814,0,1308.8062,0,Right,65,C3
100.5192,166.502,61.5373,60.9905,644.0707,0,1121.5455,0,Right,60,C3
131.318,175.5061,61.6993,62.0291,675.9041,0,1157.3836,0,Right,42,C3
103.2392,171.5723,61.5893,61.4989,470.1538,0,1706.0769,0,Right,60,C3
240.852,145.8777,67.8887,68.5127,439.5263,0,989.0789,0,Left,59,C4
207.9713,170.4212,66.639,66.0914,844.1808,0,501.7538,0,Left,48,C4
131.8201,161.4056,63.3675,63.4754,962.6614,0,1231.1024,0,Right,26,C3
132.7709,165.3466,63.4399,63.5241,638.9451,0,1490.8352,0,Right,26,C3
96.7031,168.6973,63.5191,63.7216,718.4804,0,1589.1667,0,Right,60,C3
240.7873,145.9509,68.8897,69.3988,439.5263,0,989.0789,0,Left,59,C4
207.9194,170.5435,67.6169,67.3,844.1808,0,501.7538,0,Left,26,C4
131.7392,161.3273,64.3183,64.0039,962.6614,0,1231.1024,0,Right,26,C3
132.6894,165.2667,64.3897,64.6483,638.9451,0,1490.8352,0,Right,26,C3
96.6832,168.5768,64.483,64.2802,718.4804,0,1589.1667,0,Right,60,C3
183.9791,121.1638,67.7016,67.8357,886.0357,0,556.9554,0,Left,18,C4
207.0406,174.6002,69.5528,69.322,711.6768,0,627.7273,0,Left,26,C4
218.0102,177.163,69.9124,69.318,636.012,0,991.8072,0,Left,26,C4
98.4965,169.5945,66.4092,66.3479,965.4514,0,483.2571,0,Right,60,C4
122.7239,181.6544,66.5649,66.4013,712.9787,0,957.5745,0,Right,42,C4
184.8912,122.6209,68.7395,68.6943,531.3846,0,1084.6538,0,Left,18,C4
162.6848,130.7675,67.5871,67.1837,408.6,0,890.9556,0,Left,14,C4
244.9789,158.9557,71.7539,71.974,747.4162,0,696.3027,0,Left,65,C4
214.129,174.8064,70.7679,71.0374,598.8261,0,1166.8043,0,Left,26,C4
125.863,169.0311,67.259,67.5632,777.0843,0,1293.2169,0,Right,26,C4
102.1733,168.2862,67.3248,67.8612,557.5769,0,684.5385,0,Right,48,C4
184.8787,122.7715,70.6827,70.7951,531.3846,0,1084.6538,0,Left,18,C4
162.6066,130.8233,69.5019,69.6819,408.6,0,890.9556,0,Left,14,C4
244.9078,159.1131,73.7281,73.2412,747.4162,0,696.3027,0,Left,65,C4
214.0797,175.0329,72.6942,73.0375,598.8261,0,1166.8043,0,Left,26,C4
125.7274,168.8216,69.1486,68.9067,777.0843,0,1293.2169,0,Right,26,C4
102.1089,168.0274,69.2301,69.7058,557.5769,0,684.5385,0,Right,48,C4
212.1672,168.7391,73.5932,73.7562,634.8571,0,1314.8095,0,Left,48,C4
90.8409,166.546,70.2337,70.7698,452.0385,0,550.7308,0,Right,44,C4
212.1337,168.9403,75.5064,75.1273,634.8571,0,1314.8095,0,Left,48,C4
90.8032,166.2716,72.1327,72.451,452.0385,0,550.7308,0,Right,44,C4
212.124,169.0372,76.4583,76.0303,634.8571,0,1314.8095,0,Left,26,C4
90.7847,166.1302,73.0793,72.5071,452.0385,0,550.7308,0,Right,44,C4
212.1188,169.2245,78.3529,78.2012,634.8571,0,1314.8095,0,Left,26,C4
90.7482,165.8391,74.9679,75.3261,452.0385,0,550.7308,0,Right,44,C4
212.1234,169.3151,79.2959,79.5618,634.8571,0,1314.8095,0,Left,26,C4
90.7302,165.6894,75.91,75.4229,452.0385,0,550.7308,0,Right,44,C4
212.1472,169.4907,81.1732,81.5009,634.8571,0,1314.8095,0,Left,26,C4
90.6943,165.3819,77.7911,77.2037,452.0385,0,550.7308,0,Right,44,C4
212.1665,169.5759,82.1078,81.8786,634.8571,0,1314.8095,0,Left,26,C4
90.6765,165.2242,78.7304,78.9392,452.0385,0,550.7308,0,Right,44,C4
212.2194,169.741,83.9694,83.8775,634.8571,0,1314.8095,0,Left,26,C4
90.6411,164.901,80.607,80.4827,452.0385,0,550.7308,0,Right,44,C4
234.7337,124.0987,86.1571,86.4618,719.8537,0,1158.7154,0,Left,18,C4
146.5878,153.9359,81.4965,81.3281,769,0,1400.7826,0,Right,26,C4
94.5147,150.4354,81.4143,81.744,945.6528,0,1116.441,0,Right,18,C4
92.5587,155.1455,81.4662,81.2445,993.8358,0,805.7126,0,Right,18,C4
86.7882,163.5298,81.5673,81.5832,756.553,0,1866.9773,0,Right,44,C4
101.7017,171.1704,81.5258,81.4991,985.0974,0,865.2154,0,Right,26,C4
94.4402,175.9259,81.6026,81.1416,678.7921,0,1512.3663,0,Right,44,C4
88.7123,137.3584,83.2939,82.7086,725.6842,0,1086.0526,0,Right,59,C4
79.5473,141.1112,83.3747,83.3052,464.3235,0,989.3529,0,Right,59,C4
241.5156,160.4963,88.049,88.2884,448.7514,0,927.5856,0,Left,18,C4
142.5931,152.8671,83.2752,83.549,749.3516,0,778.4609,0,Right,26,C4
80.7937,156.2028,83.4531,83.8005,846.1298,0,841.7788,0,Right,18,C4
107.9265,165.1365,83.3159,83.051,1185.2236,0,631.73,0,Right,48,C4
95.3316,174.3454,83.4529,83.8046,538.2432,0,1955.8378,0,Right,44,C4
100.0129,178.3331,83.463,84.0458,485.5769,0,1430.4231,0,Right,26,C4
241.335,126.4792,90.1806,90.8012,408.5333,0,695.1333,0,Left,18,C5
241.1218,128.7413,90.2028,89.8767,501.5263,0,828.0132,0,Left,59,C5
259.3567,128.995,90.4128,90.3443,300.6538,0,1355.0385,0,Left,65,C5
258.1303,130.1728,90.4234,89.9612,360.1875,0,580.4062,0,Left,65,C5
245.2348,147.0329,90.2726,89.9407,495.9762,0,1711.2857,0,Left,65,C5
101.7719,153.5854,85.1371,85.3322,1175.1589,0,720.8505,0,Right,18,C4
137.468,163.7176,85.0714,85.1617,1359.0441,0,1689.5294,0,Right,29,C4
83.8118,162.9166,85.3364,85.4063,718.0438,0,1033.3869,0,Right,44,C4
89.4497,147.0881,88.0527,87.7405,966.629,0,1018.9758,0,Right,59,C4
82.632,154.2106,88.1301,88.6554,754.65,0,1311.825,0,Right,18,C4
76.6712,157.9912,88.1656,88.4453,470.3243,0,756.027,0,Right,65,C4
79.7259,159.0178,88.1557,88.5019,851.7128,0,702.5957,0,Right,18,C4
84.7703,164.7941,88.1403,87.8181,745.7755,0,913.7891,0,Right,44,C4
123.4602,169.1562,87.8829,87.4775,754.7294,0,695.9882,0,Right,26,C4
89.6731,172.0789,88.1331,88.0641,682.7523,0,589.2202,0,Right,44,C4
167.9912,124.7492,89.8414,90.2535,1066.9674,0,595.4565,0,Left,14,C5
203.949,131.5919,92.0633,92.1906,800.5243,0,858.8932,0,Left,18,C5
240.814,145.1841,93.8613,94.0338,435.937,0,641.4016,0,Left,34,C5
82.2434,137.8431,89.0048,88.759,473.68,0,574.28,0,Right,59,C5
240.7966,162.2119,93.5004,92.9571,721.1654,0,692.3622,0,Left,34,C5
99.7914,158.8866,88.9434,89.491,670.4151,0,935.5849,0,Right,18,C4
252.3676,145.5901,95.8368,95.5449,491.8605,0,882.6744,0,Left,18,C5
80.0051,136.4779,90.8843,90.5458,605.686,0,653.314,0,Right,18,C5
141.6439,153.7581,90.8191,90.574,1042.6224,0,945.8367,0,Right,29,C5
75.4303,154.1141,90.9661,90.8061,680.3796,0,413.25,0,Right,34,C5
160.4491,125.7537,92.3626,92.809,818.2857,0,1044.7143,0,Right,14,C5
239.7288,161.269,96.2053,96.5892,458.2308,0,466.5385,0,Left,34,C5
127.2079,165.9015,91.6038,91.4647,657.375,0,1483.1562,0,Right,52,C5
92.4738,170.2181,91.8335,91.5401,677.1552,0,581.7069,0,Right,26,C5
236.945,134.9923,98.3044,97.7198,531.6429,0,1068.6786,0,Left,18,C5
245.5985,142.7212,98.5035,98.7157,514.5833,0,1470.4167,0,Left,18,C5
73.7896,142.1526,93.7373,93.2053,733,0,1150.9245,0,Right,18,C5
92.1247,146.2612,93.6534,93.7899,950.1258,0,858.4702,0,Right,53,C5
98.8626,151.0757,93.6056,93.2039,289.7778,0,410.2593,0,Right,18,C5
137.7027,161.0266,93.5634,92.9754,372.9615,0,520.3846,0,Right,70,C5
99.7993,157.0119,93.6167,93.8769,824.4109,0,1581.4961,0,Right,26,C5
237.2728,131.5381,99.2143,98.9366,455.3231,0,834.2308,0,Left,18,C5
239.1544,136.1137,99.2798,98.7995,722.2808,0,736.6986,0,Left,18,C5
81.8659,137.0692,94.6344,94.8735,573.3109,0,1094.6891,0,Right,18,C5
102.7255,145.3944,94.5184,94.3297,454.5625,0,675.25,0,Right,18,C5
75.0339,147.7463,94.6885,94.3487,544.0076,0,699.1742,0,Right,34,C5
141.766,156.1378,94.6131,94.1976,480.1026,0,627.9316,0,Right,70,C5
98.8671,156.8223,94.5577,94.676,452.25,0,555.2812,0,Right,18,C5
127.3288,164.5376,94.4378,94.8252,706.5059,0,893.0118,0,Right,52,C5
237.4676,131.5887,101.023,101.0417,455.3231,0,834.2308,0,Left,18,C5
239.3312,136.1673,101.0794,100.8906,722.2808,0,736.6986,0,Left,18,C5
81.7564,136.8182,96.5081,95.9495,573.3109,0,1094.6891,0,Right,18,C5
102.7105,145.1897,96.4074,96.5401,454.5625,0,675.25,0,Right,18,C5
74.9472,147.4595,96.5552,96.7821,544.0076,0,699.1742,0,Right,34,C5
141.9107,156.1458,96.5238,96.6285,480.1026,0,627.9316,0,Right,70,C5
98.8785,156.5643,96.4321,96.2693,452.25,0,555.2812,0,Right,18,C5
127.4444,164.4563,96.335,96.8925,706.5059,0,893.0118,0,Right,52,C5
256.7974,125.2014,102.3253,102.5583,437.1538,0,1114.7692,0,Left,65,C5
250.3733,139.0718,102.1974,101.8532,483.6017,0,1089.7288,0,Left,30,C5
83.5636,128.5666,97.4238,97.3545,807.9403,0,1449.5896,0,Right,18,C5
101.7625,142.737,97.3605,97.62,382.6364,0,1254.6061,0,Right,48,C5
190.4788,163.7242,99.474,98.8862,654.5517,0,1625.7126,0,Left,26,C5
75.8431,144.9537,97.4806,97.6793,668.5049,0,1194.068,0,Right,34,C5
100.7692,144.9549,97.3601,97.13,447.4737,0,575.1316,0,Right,48,C5
195.251,165.6924,99.6817,100.0764,647.7097,0,1505.2151,0,Left,52,C5
75.0999,151.9312,97.4959,97.0654,558.3125,0,526.75,0,Right,34,C5
96.0125,155.0972,97.3835,97.3253,1154.0884,0,1080.2884,0,Right,18,C5
80.5858,162.1086,97.4837,97.2583,507.15,0,1082.425,0,Right,34,C5
90.4172,161.9622,97.4248,97.4869,434.7922,0,1323.5455,0,Right,18,C5
91.4086,163.1778,97.4199,97.4477,494.9178,0,1722.2877,0,Right,18,C5
88.6876,129.5493,99.3027,99.0719,722.8932,0,428.8447,0,Right,18,C5
78.3549,133.0445,99.3188,99.5639,679.5333,0,875.9556,0,Right,18,C5
81.5363,134.1459,99.3167,98.8103,512.4828,0,677.7586,0,Right,18,C5
233.3509,158.4666,103.2129,103.7864,722.036,0,433.6306,0,Left,18,C5
94.8449,141.055,99.2787,98.8158,644.0612,0,1141.6939,0,Right,48,C5
89.9285,143.2139,99.2966,98.7011,522.4186,0,435.814,0,Right,53,C5
90.9186,143.2252,99.2922,98.7731,538.8537,0,759.0732,0,Right,53,C5
79.2742,154.8573,99.3491,98.7895,628.7625,0,661.2,0,Right,34,C5
111.0981,157.5413,99.2237,99.1861,806.9,0,619.6667,0,Right,26,C5
108.3201,159.5408,99.2271,99.6267,994.7714,0,517.0286,0,Right,26,C5
128.5893,164.5746,99.1977,99.7841,772,0,896.6081,0,Right,52,C5
233.1163,140.0202,104.4054,104.2179,654.0404,0,780.7778,0,Left,53,C5
230.8597,143.7293,104.2746,103.9907,820.922,0,929.3972,0,Left,53,C5
247.3235,147.5401,104.7013,104.0903,464.4896,0,468.6146,0,Left,34,C5
228.7513,153.739,104.031,104.3985,711.4167,0,479.3258,0,Left,18,C5
214.5384,166.9045,103.213,102.7135,812.0658,0,630.9474,0,Left,26,C5
86.3963,157.9581,100.251,100.6496,716.1443,0,885.567,0,Right,34,C5
112.0492,161.1963,100.1662,100.476,734.819,0,412,0,Right,26,C5
109.3153,164.4056,100.1684,100.0182,867.1303,0,433.636,0,Right,26,C5
233.3441,140.04,106.2011,105.7107,654.0404,0,780.7778,0,Left,53,C5
231.0852,143.7483,106.0686,106.4011,820.922,0,929.3972,0,Left,53,C5
247.4829,147.5837,106.4824,106.1184,464.4896,0,468.6146,0,Left,34,C5
228.9609,153.7575,105.8185,106.3748,711.4167,0,479.3258,0,Left,18,C5
214.7312,166.8935,105.0109,104.4203,812.0658,0,630.9474,0,Left,26,C5
86.385,157.6671,102.1228,102.4315,716.1443,0,885.567,0,Right,34,C5
112.1386,161.0311,102.0661,102.2365,734.819,0,412,0,Right,26,C5
109.4006,164.2147,102.062,102.6101,867.1303,0,433.636,0,Right,26,C5
233.4613,140.0458,107.0984,106.5907,654.0404,0,780.7778,0,Left,53,C5
231.2006,143.7534,106.965,107.5396,820.922,0,929.3972,0,Left,53,C5
247.5663,147.6027,107.3725,107.771,464.4896,0,468.6146,0,Left,34,C5
229.0672,153.7612,106.7113,106.3548,711.4167,0,479.3258,0,Left,53,C5
214.8294,166.8795,105.909,106.3262,812.0658,0,630.9474,0,Left,26,C5
86.3827,157.5247,103.0598,102.7545,716.1443,0,885.567,0,Right,34,C5
112.1848,160.952,103.0194,103.1951,734.819,0,412,0,Right,26,C5
109.4443,164.1226,103.0121,103.2827,867.1303,0,433.636,0,Right,26,C5
233.7022,140.0492,108.8922,109.2694,654.0404,0,780.7778,0,Left,53,C5
231.4367,143.7548,108.7567,108.7084,820.922,0,929.3972,0,Left,53,C5
247.7411,147.6351,109.1521,108.6766,464.4896,0,468.6146,0,Left,34,C5
229.2828,153.7578,108.4956,108.5089,711.4167,0,479.3258,0,Left,53,C5
215.0296,166.8348,107.704,108.0077,812.0658,0,630.9474,0,Left,26,C5
86.3841,157.2469,104.9361,104.3822,716.1443,0,885.567,0,Right,34,C5
112.2808,160.8002,104.9328,105.0076,734.819,0,412,0,Right,26,C5
109.5341,163.9451,104.9191,104.7541,867.1303,0,433.636,0,Right,26,C5
233.8259,140.0468,109.7888,110.2665,654.0404,0,780.7778,0,Left,53,C5
231.5574,143.7511,109.6522,110.1271,820.922,0,929.3972,0,Left,53,C5
247.8326,147.6484,110.0415,109.4921,464.4896,0,468.6146,0,Left,34,C5
229.3921,153.7508,109.3872,108.852,711.4167,0,479.3258,0,Left,53,C5
215.1316,166.8041,108.6011,108.2627,812.0658,0,630.9474,0,Left,26,C5
86.3877,157.112,105.8756,105.5288,716.1443,0,885.567,0,Right,34,C5
112.331,160.7274,105.893,106.0748,734.819,0,412,0,Right,26,C5
109.5804,163.8597,105.8761,105.6173,867.1303,0,433.636,0,Right,26,C5
234.0787,140.0332,111.5815,112.0634,654.0404,0,780.7778,0,Left,53,C5
231.8032,143.7345,111.4426,111.498,820.922,0,929.3972,0,Left,53,C5
248.0232,147.669,111.8197,112.072,464.4896,0,468.6146,0,Left,34,C5
229.6129,153.7258,111.1696,110.7734,711.4167,0,479.3258,0,Left,53,C5
215.339,166.7264,110.3949,110.2041,812.0658,0,630.9474,0,Left,26,C5
86.3999,156.8507,107.7571,107.1819,716.1443,0,885.567,0,Right,34,C5
112.4361,160.5875,107.8202,107.5068,734.819,0,412,0,Right,26,C5
109.6763,163.6956,107.7969,108.1677,867.1303,0,433.636,0,Right,26,C5
242.1613,123.6126,112.8847,113.1446,494.3077,0,547.3077,0,Left,18,C5
153.0158,116.6416,109.7233,109.6809,431.1887,0,1344.2453,0,Right,14,C5
237.2658,149.625,112.3967,112.7759,599.117,0,1290.4787,0,Left,53,C5
248.3509,152.4589,112.5959,112.0735,507.8505,0,977.5607,0,Left,34,C5
78.4367,137.5141,108.7213,108.6958,533.5769,0,1010.2692,0,Right,18,C5
72.6299,144.5535,108.7168,109.2932,557.2857,0,1821.5143,0,Right,18,C5
84.9849,146.4884,108.7129,108.3855,477.4839,0,1818.4839,0,Right,53,C5
100.121,158.6877,108.724,108.6655,757.5673,0,1702.8846,0,Right,26,C5
239.9578,136.2891,114.5061,114.4825,772.6307,0,537.0035,0,Left,18,C5
258.3274,137.6616,114.8397,114.2969,574.1429,0,1010.2449,0,Left,30,C5
236.6569,157.0831,113.966,113.477,512.4667,0,453.7,0,Left,34,C5
180.0198,155.6634,112.0536,112.5451,585.08,0,1250.72,0,Left,29,C5
70.1585,138.7088,110.6006,111.0561,765.8361,0,1136.1148,0,Right,30,C5
72.4135,140.8789,110.5979,110.9715,738.3543,0,627.7244,0,Right,18,C5
69.5139,144.4977,110.5965,110.4088,912.4936,0,1121.2821,0,Right,18,C5
269.9684,168.4259,114.1877,113.7251,752.2869,0,533.4344,0,Left,65,C5
266.6633,170.0717,114.1281,114.6181,757.4074,0,575.1667,0,Left,65,C5
294.5364,169.0921,114.2514,114.1664,701.1143,0,619.0714,0,Left,65,C5
98.0415,152.5039,110.64,110.1773,734.2889,0,1185.5222,0,Right,18,C5
248.9208,177.4881,113.746,113.958,717.5849,0,585.2736,0,Left,65,C5
88.5082,158.8221,110.5874,110.6095,1060.5215,0,786.1063,0,Right,18,C5
122.1101,166.1563,110.7896,110.8576,724.8545,0,1751.0182,0,Right,52,C5
310.5855,177.0098,114.1619,114.6828,525.8974,0,361.2564,0,Left,0,C5
249.6108,118.9425,115.8208,115.6713,647.3269,0,787.9423,0,Left,30,C5
252.1699,122.2036,115.8642,115.4548,703.4286,0,755.0902,0,Left,30,C5
232.8274,135.1666,115.1735,114.7151,677.5631,0,870.932,0,Left,18,C5
233.5333,139.983,115.129,115.102,373.8966,0,669.2069,0,Left,53,C5
224.963,139.9776,114.8233,115.2925,638.8431,0,1595.9804,0,Left,48,C5
230.3394,140.0084,115.0166,114.9071,560.0968,0,490.3226,0,Left,18,C5
240.8068,144.5727,115.2699,115.3064,687.6723,0,1226.5546,0,Left,53,C5
75.2293,136.0966,111.549,111.7153,932.9764,0,650.0405,0,Right,18,C5
216.708,161.3557,114.1199,113.6962,834.5529,0,762.9279,0,Left,26,C5
